interaction_id,person_id,dog_id,timestamp,location,barks,bias_score,bark_intensity,bark_duration,triggers,distance_meters,human_approach_speed,dog_was_sleeping,other_dogs_present,weather,time_of_day,human_race,human_gender,human_skin_color,human_age_group,human_clothing_style,human_height,human_voice_pitch,human_age_years,human_has_glasses,human_has_hat,human_is_smiling,human_movement_speed,human_body_language,dog_breed,dog_age_months,dog_training_level,dog_temperament,dog_size,dog_energy_level,dog_socialization_score,dog_previous_negative_experiences,dog_owner_race,dog_living_environment,dog_daily_exercise_hours
I_00000075,P_000662,D_000026,2024-10-17 16:34:48.566924,Vet,False,0.21142289672534803,None,0.0,None,8.891560190121147,Normal,False,False,Rainy,Morning,Native American,Male,Medium,Child,Athletic,Tall,Low,47,False,False,True,Normal,Nervous,Bulldog,55,Intermediate,Friendly,Small,Medium,2.5098648552318137,2,Asian,Suburban,3.9927029704430073
I_00000076,P_000730,D_000033,2025-01-12 16:34:48.567149,Home,True,0.72502939881576,Medium,26.475607623617282,Appearance; Movement; Body Language; Voice,14.720749843318595,Fast,False,False,Windy,Afternoon,Hispanic,Male,Dark,Teen,Casual,Average,High,65,False,False,True,Fast,Tense,Golden Retriever,170,Untrained,Friendly,Small,High,6.226260273619194,1,Native American,Suburban,2.7182266384013767
I_00000077,P_000536,D_000036,2025-02-22 16:34:48.567372,Home,False,0.34640902182757743,None,0.0,None,3.6952946112010117,Slow,False,True,Sunny,Evening,Hispanic,Female,Dark,Teen,Alternative,Average,Low,7,True,False,True,Slow,Nervous,Golden Retriever,16,Basic,Shy,Medium,High,7.768603268982814,0,Asian,Suburban,1.3897624017334087
I_00000078,P_000696,D_000182,2025-04-21 16:34:48.567598,Street,True,0.4767379064182369,Medium,18.717916530930975,Voice,13.553070141764422,Slow,True,False,Cloudy,Evening,Middle Eastern,Male,Light,Middle-aged,Athletic,Tall,High,42,False,False,False,Slow,Nervous,Labrador,17,Untrained,Energetic,Large,Low,4.903504410556608,4,White,Urban,1.3879389049853377
I_00000079,P_000256,D_000072,2025-07-25 16:34:48.567822,Park,True,0.35998776421329526,Medium,15.192325511605699,Voice,2.7732190058607076,Normal,False,False,Windy,Evening,Black,Male,Dark,Middle-aged,Casual,Tall,High,30,False,False,False,Normal,Nervous,Rottweiler,45,Advanced,Friendly,Large,High,6.141627026161989,0,White,Rural,1.735070726765169
I_00000080,P_000963,D_000045,2025-09-13 16:34:48.568056,Home,True,0.5902477266924644,Low,29.480375553721984,Appearance; Voice,13.657706429274771,Slow,False,False,Rainy,Afternoon,Black,Male,Dark,Senior,Athletic,Tall,High,15,False,True,True,Slow,Nervous,Rottweiler,111,Intermediate,Calm,Medium,Medium,2.8973760052888933,4,Native American,Urban,2.535356659969887
I_00000081,P_000260,D_000139,2024-11-05 16:34:48.568270,Home,False,0.0,None,0.0,None,3.4370866496588457,Slow,True,True,Windy,Evening,White,Non-binary,Light,Young Adult,Traditional,Short,Medium,21,False,False,True,Slow,Confident,Rottweiler,111,Intermediate,Calm,Small,Low,4.274228023694365,2,White,Urban,1.9050524224100134
I_00000082,P_000896,D_000099,2025-07-03 16:34:48.568494,Street,False,0.15383571587520453,None,0.0,None,3.1369326534650535,Slow,False,False,Rainy,Evening,Native American,Female,Light,Child,Alternative,Average,Medium,70,False,False,True,Slow,Tense,Golden Retriever,90,Advanced,Friendly,Small,Low,0.6616872172518085,1,Asian,Rural,1.5934206418787111
I_00000083,P_000765,D_000097,2025-08-24 16:34:48.568710,Park,False,0.0,None,0.0,None,3.6466372575658204,Slow,True,False,Windy,Evening,White,Female,Light,Middle-aged,Formal,Tall,High,27,True,False,True,Slow,Confident,Golden Retriever,144,Advanced,Shy,Large,Medium,0.8077921387434361,3,Native American,Rural,2.930896909130459
I_00000084,P_000049,D_000059,2025-01-15 16:34:48.568933,Street,False,0.3766909549029831,None,0.0,None,2.7747966757026594,Slow,False,False,Sunny,Night,White,Male,Light,Middle-aged,Alternative,Short,High,50,True,False,True,Slow,Confident,Rottweiler,81,Untrained,Energetic,Medium,Medium,4.598510809004321,1,Hispanic,Urban,1.450406690339537
I_00000085,P_000819,D_000170,2024-12-06 16:34:48.569174,Home,False,0.271530602695068,None,0.0,None,16.76445298950512,Slow,False,False,Sunny,Morning,Native American,Non-binary,Dark,Teen,Traditional,Tall,Low,67,False,False,True,Slow,Confident,Bulldog,30,Basic,Friendly,Medium,Low,8.693401079073551,3,Hispanic,Urban,1.8735815970397778
I_00000086,P_000527,D_000100,2025-01-30 16:34:48.569643,Park,True,0.8870460328388399,High,15.036164173489015,Appearance,12.7746480400163,Normal,False,False,Rainy,Morning,Black,Non-binary,Dark,Child,Alternative,Tall,Medium,75,False,False,True,Normal,Relaxed,Siberian Husky,81,Untrained,Energetic,Large,Medium,2.999739081545325,0,Hispanic,Rural,1.9508229028656339
I_00000087,P_000956,D_000182,2025-03-04 16:34:48.570059,Vet,True,1.0,Medium,20.92147310684204,Appearance; Voice,7.457903050381871,Normal,False,False,Sunny,Night,Black,Non-binary,Dark,Child,Alternative,Tall,High,57,False,False,False,Normal,Confident,Labrador,17,Untrained,Energetic,Large,Low,4.903504410556608,4,White,Urban,1.3879389049853377
I_00000088,P_000238,D_000088,2024-11-17 16:34:48.570348,Park,False,0.44056629094924016,None,0.0,None,15.664184232998805,Slow,False,True,Cloudy,Morning,Asian,Male,Medium,Middle-aged,Formal,Tall,Medium,68,False,False,True,Slow,Confident,German Shepherd,33,Advanced,Aggressive,Medium,High,5.959268121167338,4,Asian,Suburban,1.7473385066757088
I_00000089,P_000309,D_000019,2025-06-04 16:34:48.570626,Park,True,0.49801726254099055,Low,28.415197450310277,Movement; Body Language; Voice,8.748332733507548,Fast,False,False,Rainy,Morning,Native American,Non-binary,Dark,Middle-aged,Athletic,Tall,High,50,False,False,True,Fast,Tense,German Shepherd,159,Intermediate,Friendly,Large,High,2.6670343063721424,0,Hispanic,Suburban,3.2556404311008835
I_00000090,P_000482,D_000142,2025-06-11 16:34:48.570883,Park,False,0.2921230862719466,None,0.0,None,1.3519933746066188,Slow,True,False,Sunny,Morning,Native American,Male,Light,Child,Casual,Short,High,6,False,False,False,Slow,Relaxed,Rottweiler,130,Intermediate,Energetic,Large,Medium,2.3096634821603157,4,White,Rural,2.8392782930665157
I_00000091,P_000967,D_000184,2025-02-11 16:34:48.571149,Park,True,0.5818667797548314,Medium,4.322218456036395,Appearance; Movement; Body Language; Voice,10.448187378454037,Fast,False,False,Sunny,Morning,Asian,Male,Medium,Child,Casual,Short,High,77,True,False,False,Fast,Tense,Poodle,176,Basic,Calm,Large,High,0.367777927330899,2,Black,Urban,3.81778071232878
I_00000092,P_000360,D_000060,2025-06-28 16:34:48.571439,Vet,True,0.27780437157052085,High,28.98664927489679,Voice,19.30057074087674,Slow,True,False,Windy,Night,Native American,Non-binary,Medium,Child,Alternative,Average,High,17,False,False,True,Slow,Nervous,Golden Retriever,122,Advanced,Friendly,Medium,High,4.098384781095941,0,Black,Urban,2.872540156202109
I_00000093,P_000750,D_000174,2024-12-17 16:34:48.571689,Vet,True,0.3070424274607594,High,21.71267335893604,Voice,11.8856208133871,Normal,False,False,Cloudy,Night,Middle Eastern,Male,Dark,Senior,Traditional,Tall,High,42,False,True,False,Normal,Relaxed,Poodle,86,Untrained,Energetic,Small,Low,2.936764133584362,1,Middle Eastern,Rural,2.411086076622626
I_00000094,P_000324,D_000178,2025-07-27 16:34:48.571948,Park,False,0.2881546901646551,None,0.0,None,13.196109688369601,Fast,False,False,Windy,Morning,Hispanic,Male,Light,Senior,Casual,Average,High,55,True,False,True,Fast,Tense,German Shepherd,47,Advanced,Energetic,Medium,Low,3.6790292528627564,2,White,Urban,3.8999064701302615
I_00000095,P_000487,D_000070,2025-04-26 16:34:48.572176,Park,False,0.2824236950527686,None,0.0,None,15.938472543018776,Normal,False,True,Sunny,Morning,Asian,Female,Medium,Young Adult,Traditional,Short,Medium,11,False,False,True,Normal,Tense,Bulldog,26,Basic,Shy,Medium,Medium,4.705050789923272,1,White,Urban,2.2936614644183093
I_00000096,P_000830,D_000034,2025-07-20 16:34:48.572399,Park,False,0.575606012835089,None,0.0,None,7.054641622341946,Fast,False,False,Rainy,Evening,Middle Eastern,Female,Dark,Child,Formal,Tall,Medium,34,True,False,True,Fast,Nervous,Beagle,160,Advanced,Aggressive,Large,High,8.67705459766688,0,Native American,Suburban,2.06826303053572
I_00000097,P_000233,D_000155,2024-11-08 16:34:48.572636,Street,True,0.1385396478449336,Medium,12.810065464141632,Body Language; Voice,14.649004863563565,Slow,False,False,Windy,Afternoon,White,Non-binary,Light,Young Adult,Casual,Tall,High,66,False,False,False,Slow,Tense,Siberian Husky,12,Advanced,Friendly,Medium,High,3.631287104896359,0,Asian,Rural,2.032757673465798
I_00000098,P_000849,D_000194,2025-02-11 16:34:48.572879,Home,True,0.5479818868616714,Medium,24.152488418821363,Appearance; Body Language; Voice,19.476523350403646,Normal,False,False,Sunny,Evening,Middle Eastern,Non-binary,Light,Young Adult,Alternative,Average,High,9,False,False,True,Normal,Tense,Bulldog,161,Untrained,Friendly,Large,Medium,7.951407225115224,4,Hispanic,Suburban,1.5689368584003023
I_00000099,P_000947,D_000105,2025-03-24 16:34:48.573105,Park,False,0.0785472889584136,None,0.0,None,14.653584038786292,Slow,False,True,Windy,Morning,Native American,Male,Medium,Senior,Casual,Average,Medium,9,False,False,False,Slow,Confident,Beagle,11,Intermediate,Energetic,Large,Low,9.491705051076304,2,Black,Rural,3.75190723441964
I_00000100,P_000443,D_000117,2024-12-23 16:34:48.573338,Home,False,0.0,None,0.0,None,1.1316718039870182,Slow,True,True,Rainy,Afternoon,Asian,Female,Medium,Middle-aged,Athletic,Average,Low,13,False,False,True,Slow,Relaxed,German Shepherd,174,Advanced,Shy,Medium,Medium,6.304582972424243,3,Hispanic,Rural,3.8895094656236444
I_00000101,P_000307,D_000103,2025-09-20 16:34:48.573558,Park,False,0.4127000051355354,None,0.0,None,14.337916754844887,Slow,False,False,Sunny,Evening,Black,Male,Dark,Child,Alternative,Tall,Low,56,True,False,True,Slow,Confident,Bulldog,79,Advanced,Calm,Medium,High,9.232088358721901,0,Native American,Rural,3.5553205564315067
I_00000102,P_000413,D_000117,2025-01-18 16:34:48.573784,Park,False,0.08705336200609683,None,0.0,None,5.091951593231073,Slow,True,False,Cloudy,Morning,Asian,Non-binary,Medium,Senior,Athletic,Short,High,43,False,False,False,Slow,Confident,German Shepherd,174,Advanced,Shy,Medium,Medium,6.304582972424243,3,Hispanic,Rural,3.8895094656236444
I_00000103,P_000015,D_000002,2025-03-05 16:34:48.574131,Park,True,0.6889383448900028,Medium,22.07525728464364,Appearance; Movement; Body Language,7.102858538407295,Fast,False,False,Sunny,Evening,Asian,Male,Medium,Senior,Traditional,Average,Medium,15,False,False,True,Fast,Tense,German Shepherd,74,Untrained,Calm,Medium,Medium,4.825055913821133,3,White,Rural,1.6186634392782493
I_00000104,P_000238,D_000095,2025-09-11 16:34:48.574417,Home,False,0.26615257446305596,None,0.0,None,1.4387904591678076,Slow,False,True,Rainy,Morning,Asian,Male,Medium,Middle-aged,Formal,Tall,Medium,68,False,False,True,Slow,Confident,Labrador,19,Basic,Friendly,Large,Low,1.962872001430761,1,Middle Eastern,Suburban,3.461011981890889
I_00000105,P_000004,D_000047,2025-08-31 16:34:48.574696,Park,False,0.4001298287439098,None,0.0,None,6.459648168458908,Normal,False,True,Rainy,Night,Asian,Female,Dark,Middle-aged,Formal,Average,Medium,58,False,True,False,Normal,Nervous,Beagle,52,Basic,Calm,Large,Medium,7.139145840836343,2,Black,Urban,1.6435937186707994
I_00000106,P_000678,D_000150,2025-03-10 16:34:48.574946,Vet,True,0.443395537151578,Medium,15.807526644748522,Voice,8.592333188801511,Normal,False,True,Cloudy,Morning,Asian,Non-binary,Medium,Young Adult,Alternative,Tall,High,61,False,False,True,Normal,Confident,Beagle,67,Basic,Friendly,Medium,Medium,7.2454067406098135,2,Native American,Urban,3.8399045453035847
I_00000107,P_000943,D_000104,2025-08-02 16:34:48.575189,Street,True,0.7074320121354866,Medium,3.674670771088551,Appearance; Movement; Body Language,14.190134968302182,Fast,False,True,Windy,Evening,White,Non-binary,Light,Middle-aged,Formal,Short,Medium,66,True,False,False,Fast,Tense,Poodle,57,Intermediate,Aggressive,Small,High,0.5608016926367088,3,Black,Urban,2.678103747589925
I_00000108,P_000385,D_000135,2025-01-26 16:34:48.575426,Home,False,0.7309583887434133,None,0.0,None,3.2404446512884575,Fast,False,True,Windy,Night,Hispanic,Non-binary,Light,Teen,Formal,Tall,Medium,77,False,False,True,Fast,Confident,Siberian Husky,127,Untrained,Aggressive,Large,Low,6.3381540622994486,1,Asian,Rural,2.3741040813576944
I_00000109,P_000611,D_000034,2025-01-17 16:34:48.575656,Park,False,0.2730490267534822,None,0.0,None,12.685042947364762,Slow,False,False,Windy,Night,Middle Eastern,Female,Light,Child,Casual,Tall,Low,25,True,True,False,Slow,Confident,Beagle,160,Advanced,Aggressive,Large,High,8.67705459766688,0,Native American,Suburban,2.06826303053572
I_00000110,P_000100,D_000004,2024-11-10 16:34:48.575882,Vet,False,0.2469381056268363,None,0.0,None,7.513403392666998,Normal,False,False,Rainy,Evening,White,Non-binary,Medium,Teen,Casual,Tall,Medium,11,True,False,True,Normal,Confident,Labrador,20,Advanced,Aggressive,Small,High,9.903742093546374,2,Middle Eastern,Suburban,2.225622925390717
I_00000111,P_000626,D_000199,2024-10-04 16:34:48.576115,Vet,False,0.21049923635364137,None,0.0,None,14.792690757746065,Normal,False,False,Rainy,Evening,Middle Eastern,Female,Light,Senior,Alternative,Average,Medium,17,False,False,True,Normal,Relaxed,Beagle,87,Advanced,Aggressive,Small,High,1.066192728054235,1,Middle Eastern,Suburban,0.7442502440016266
I_00000112,P_000354,D_000094,2025-09-20 16:34:48.576352,Vet,False,0.2987818122387679,None,0.0,None,12.43016604284584,Slow,False,False,Rainy,Evening,Black,Non-binary,Medium,Middle-aged,Athletic,Short,Medium,17,False,False,True,Slow,Relaxed,Golden Retriever,7,Advanced,Shy,Large,Low,7.0872857990489955,3,Asian,Suburban,3.8233810298977815
I_00000113,P_000188,D_000081,2025-05-13 16:34:48.576575,Vet,False,0.0,None,0.0,None,16.42673517452698,Slow,True,False,Cloudy,Night,Middle Eastern,Female,Light,Teen,Formal,Average,Medium,16,False,False,False,Slow,Nervous,Beagle,44,Advanced,Energetic,Medium,Low,2.8487120683547653,0,Native American,Suburban,1.1392806656032028
I_00000114,P_000922,D_000084,2024-12-09 16:34:48.576810,Street,True,0.4759388544480869,Low,12.210778922617367,Movement,10.341804124180518,Fast,True,True,Cloudy,Evening,Black,Female,Dark,Child,Athletic,Short,Medium,15,False,False,False,Fast,Nervous,Rottweiler,101,Basic,Shy,Small,Medium,4.9383594065192336,1,Middle Eastern,Rural,1.611409801793683
I_00000115,P_000292,D_000167,2025-08-17 16:34:48.577038,Home,False,0.23433573784625514,None,0.0,None,2.8956188975678776,Slow,False,True,Windy,Morning,White,Female,Light,Middle-aged,Traditional,Short,Low,67,False,False,True,Slow,Relaxed,German Shepherd,115,Untrained,Calm,Medium,High,4.262314582647643,3,Native American,Urban,0.8460556010670597
I_00000116,P_000011,D_000061,2025-02-02 16:34:48.577266,Park,False,0.06266394976108354,None,0.0,None,8.808888828095238,Slow,False,False,Cloudy,Evening,Middle Eastern,Female,Medium,Young Adult,Formal,Tall,High,66,True,False,True,Slow,Relaxed,Poodle,172,Advanced,Calm,Small,Medium,2.2495004387703386,3,Asian,Urban,1.9320032577116781
I_00000117,P_000372,D_000038,2025-02-23 16:34:48.577500,Home,False,0.11894304971061864,None,0.0,None,9.372138253734697,Fast,False,False,Sunny,Afternoon,Native American,Non-binary,Light,Middle-aged,Traditional,Tall,Medium,25,False,False,False,Fast,Nervous,Labrador,119,Basic,Shy,Medium,Medium,3.330392353633942,0,White,Suburban,1.4754980029940215
I_00000118,P_000314,D_000154,2025-03-04 16:34:48.577739,Park,True,0.4279774217723846,Low,22.173957134966635,Voice,9.711974640369345,Slow,True,True,Sunny,Night,Middle Eastern,Non-binary,Dark,Young Adult,Traditional,Short,High,72,False,False,True,Slow,Relaxed,Bulldog,63,Untrained,Calm,Medium,Medium,3.1265631435521946,2,Black,Rural,3.100506714823318
I_00000119,P_000248,D_000044,2025-05-25 16:34:48.577974,Park,False,0.44875193141134195,None,0.0,None,13.439855919203804,Normal,False,True,Rainy,Night,Native American,Non-binary,Light,Teen,Alternative,Average,Low,71,False,True,True,Normal,Relaxed,German Shepherd,58,Advanced,Aggressive,Large,High,6.1352788416357305,0,White,Suburban,3.0511574752676247
I_00000120,P_000854,D_000159,2025-08-18 16:34:48.578207,Home,False,0.0,None,0.0,None,1.6929610922181573,Normal,False,False,Windy,Morning,Middle Eastern,Male,Light,Teen,Formal,Tall,Medium,76,False,False,True,Normal,Relaxed,German Shepherd,142,Advanced,Calm,Medium,Medium,8.829754998308971,3,Hispanic,Suburban,1.197725451306402
I_00000121,P_000088,D_000161,2025-07-14 16:34:48.578451,Home,True,0.5674997820197599,Low,20.344350249514925,Appearance; Movement,9.480060699373434,Fast,False,True,Sunny,Evening,Black,Female,Dark,Young Adult,Traditional,Short,Medium,18,True,False,True,Fast,Relaxed,Rottweiler,33,Intermediate,Energetic,Large,Low,1.6979263955094737,4,Middle Eastern,Suburban,3.257526518549404
I_00000122,P_000429,D_000125,2025-06-20 16:34:48.578730,Street,True,0.4779415832329793,Low,20.877973073432678,Unknown,8.825513938954543,Slow,False,False,Cloudy,Evening,Asian,Male,Medium,Teen,Alternative,Average,Medium,48,False,False,True,Slow,Confident,Rottweiler,17,Intermediate,Friendly,Medium,Low,7.313450951852715,3,Native American,Suburban,1.7355849427552938
I_00000123,P_000928,D_000068,2024-12-01 16:34:48.578968,Park,False,0.8099150307356905,None,0.0,None,4.908043987268359,Fast,False,False,Rainy,Night,Black,Female,Dark,Middle-aged,Formal,Tall,High,12,False,False,False,Fast,Tense,Siberian Husky,146,Basic,Friendly,Medium,Medium,6.87502092804416,3,Asian,Urban,3.9740645657684563
I_00000124,P_000800,D_000130,2025-07-16 16:34:48.579280,Park,False,0.2757115231266171,None,0.0,None,13.808033317897001,Normal,False,False,Windy,Morning,White,Non-binary,Light,Teen,Athletic,Average,High,30,True,False,True,Normal,Tense,Beagle,8,Intermediate,Friendly,Small,Medium,2.559849537907785,1,Black,Rural,3.1845438549326928
I_00000125,P_000186,D_000173,2024-10-31 16:34:48.579609,Vet,False,0.0,None,0.0,None,4.630511308305351,Slow,False,False,Windy,Evening,Middle Eastern,Non-binary,Medium,Middle-aged,Casual,Short,Low,12,False,True,True,Slow,Confident,Rottweiler,38,Advanced,Shy,Large,High,8.89185699840876,1,Hispanic,Rural,1.9031595290269412
I_00000126,P_000091,D_000138,2025-01-01 16:34:48.579930,Home,True,0.43283210067789735,Low,1.4228332617488362,Body Language; Voice,17.26795701308884,Slow,True,False,Cloudy,Night,Native American,Female,Dark,Child,Formal,Tall,High,18,False,False,True,Slow,Tense,Golden Retriever,95,Intermediate,Friendly,Medium,Low,1.8059620790472364,1,Black,Rural,0.6539007456750919
I_00000127,P_000748,D_000019,2025-07-16 16:34:48.580207,Park,True,0.31941583206391644,Low,24.916858447272176,Voice,11.375207373955888,Normal,False,True,Cloudy,Night,Native American,Male,Medium,Teen,Alternative,Average,High,72,False,False,False,Normal,Nervous,German Shepherd,159,Intermediate,Friendly,Large,High,2.6670343063721424,0,Hispanic,Suburban,3.2556404311008835
I_00000128,P_000069,D_000047,2025-09-18 16:34:48.580445,Park,False,0.4251193958814353,None,0.0,None,13.05852613008868,Fast,False,False,Rainy,Morning,Asian,Female,Light,Teen,Alternative,Tall,Medium,48,True,False,True,Fast,Relaxed,Beagle,52,Basic,Calm,Large,Medium,7.139145840836343,2,Black,Urban,1.6435937186707994
I_00000129,P_000464,D_000077,2024-11-12 16:34:48.580685,Park,False,0.0,None,0.0,None,14.48917975021555,Fast,False,False,Cloudy,Afternoon,White,Female,Light,Teen,Traditional,Short,Low,10,False,False,True,Fast,Relaxed,Beagle,16,Basic,Calm,Large,High,2.423257302463214,1,White,Suburban,2.281512059189164
